MD,TVD,WOB,Torque,ROP,RPM,Diameter,Standpipe Pressure,Hookload,Gamma,MSE,complication
505.358,504.89601839999995,2.611355442397035,4.249757622521949,50.092868799111734,126.14,311.15,10033.7334460291,97.6221498714,146.26,53.68928425850053,0
505.413,504.89601839999995,2.6058791933086125,4.241825498225337,50.09269155463907,126.14,311.15,10033.7334460291,97.6221498714,146.26,53.82232844976816,0
505.483,504.89601839999995,2.600820353147716,4.233060103526893,50.092535684357635,126.14,311.15,10033.7334460291,97.6221498714,146.26,53.935323165298996,0
505.51099999999997,505.04598,2.5962954123138178,4.2389412524727765,50.09336722105433,126.14,311.15,9866.25979137806,97.431641076,146.26,54.16853086864216,0
505.55300000000005,505.04598,2.5992831720031107,4.230506295681797,50.093501555829874,126.14,311.15,9866.25979137806,97.431641076,146.26,54.38594586234745,0
505.624,505.04598,2.6024835071663506,4.236084812298748,50.092154780138195,126.14,311.15,9866.25979137806,97.431641076,146.26,54.5760839574434,0
505.663,505.1959416,2.6039577318817715,4.247965508137818,50.09047138109879,126.32,311.15,9894.252505988321,97.4134973812,144.72,54.74296106897041,0
505.691,505.1959416,2.6059066804816973,4.2596811644139825,50.08892550279926,126.32,311.15,9894.252505988321,97.4134973812,144.72,54.89364718257342,0
505.76099999999997,505.1959416,2.607142522988616,4.279804510075082,50.08847430572071,126.32,311.15,9894.252505988321,97.4134973812,144.72,54.99412419177048,0
505.816,505.34590319999995,2.602257848278141,4.309449203389054,50.08716330155289,126.0,311.15,10089.1672946662,97.295563365,144.72,55.1596996093559,0
505.837,505.34590319999995,2.597108804577622,4.339184489071792,50.0856752545557,126.0,311.15,10089.1672946662,97.295563365,144.72,55.29404887810672,0
505.901,505.34590319999995,2.59954946149433,4.354036076433944,50.08601837081816,126.0,311.15,10089.1672946662,97.295563365,144.72,55.32161216431494,0
505.971,505.49616960000003,2.6013722571732414,4.3677018904148035,50.08630341380629,126.45,311.15,10208.3776482651,97.35906629680001,135.48,55.22883239738105,0
506.04699999999997,505.49616960000003,2.5982342182669065,4.379620617109672,50.08649400706632,126.45,311.15,10208.3776482651,97.35906629680001,135.48,55.10649876594653,0
506.108,505.49616960000003,2.5944924218032868,4.388564146901554,50.08685357742316,126.45,311.15,10208.3776482651,97.35906629680001,135.48,55.047555427627564,0
506.12,505.6461312,2.590169673733851,4.3945414493319115,50.08738454459658,126.91,311.15,10153.288537492701,97.5541110159,135.48,55.05513247652128,0
506.17800000000005,505.6461312,2.587000966824357,4.395501010877529,50.087101397055605,126.91,311.15,10153.288537492701,97.5541110159,135.48,55.10477435328684,0
506.24800000000016,505.6461312,2.5835981988340073,4.3933920922889556,50.086817442941374,126.91,311.15,10153.288537492701,97.5541110159,135.48,55.1340999997386,0
506.273,505.79609280000005,2.5799925779069164,4.388212899657897,50.086530262534104,126.27,311.15,10034.5608169043,97.54957509219999,135.48,55.29889174136319,0
506.425,505.9460544,2.575580886626755,4.393925959396781,50.08551321398888,126.18,311.15,10009.1881100654,97.5042158552,144.72,55.52630759670994,0
506.459,505.9460544,2.57109837686572,4.395821582289385,50.084238868575476,126.18,311.15,10009.1881100654,97.5042158552,144.72,55.72773145807115,0
506.526,505.9460544,2.5665726558282187,4.393975112483993,50.08270158028111,126.18,311.15,10009.1881100654,97.5042158552,144.72,55.59869656064807,0
506.57800000000003,506.096016,2.5626912029196887,4.384514398931405,50.081437518676694,126.64,311.15,9999.05281684448,97.5132877026,144.72,55.457399049093375,0
506.596,506.096016,2.559026106471796,4.373569226266837,50.08023334513641,126.64,311.15,9999.05281684448,97.5132877026,144.72,55.21756874364615,0
506.666,506.096016,2.54622284531766,4.379382744870096,50.08002895947373,126.64,311.15,9999.05281684448,97.5132877026,144.72,54.964034600112726,0
506.73,506.24597760000006,2.5356731722625336,4.383524340944816,50.08011534346928,126.68,311.15,10016.9791858067,97.50875177889999,155.49,54.69691790522959,0
506.736,506.24597760000006,2.5273518807284776,4.386141114970975,50.08049330369635,126.68,311.15,10016.9791858067,97.50875177889999,155.49,54.46867528852108,0
506.88199999999995,506.39563439999995,2.523653595619632,4.381593736840508,50.08002541055142,126.64,311.15,9906.66306911603,97.4407129234,155.49,54.21714139804001,0
506.895,506.39563439999995,2.528672585381122,4.391486244119083,50.08132891358798,126.64,311.15,9906.66306911603,97.4407129234,155.49,53.94261232909606,0
506.986,506.39563439999995,2.5351721615181786,4.396504702567141,50.08245739022831,126.64,311.15,9906.66306911603,97.4407129234,155.49,53.58246519765356,0
507.035,506.545596,2.5357946439619314,4.402650811767816,50.08357828508006,126.82,311.15,10011.532327545101,97.25927597540002,155.49,53.219574953114986,0
507.06199999999995,506.545596,2.531499082987272,4.378851568624709,50.083622606280386,126.82,311.15,10011.532327545101,97.25927597540002,155.49,52.854015793834954,0
507.13199999999995,506.545596,2.5272422321144457,4.354289017503175,50.0839078912405,126.82,311.15,10011.532327545101,97.25927597540002,155.49,52.59568333277746,0
507.18699999999995,506.69555760000003,2.5243176089013217,4.325374983036709,50.08401972262223,126.23,311.15,10170.4564831526,97.32277890719999,146.26,52.33006680138021,0
507.34,506.84551919999996,2.5230545792996266,4.294714578847566,50.08354876449894,127.0,311.15,10049.3155975117,97.5405032448,146.26,52.1764788649854,0
507.49199999999996,506.9954808,2.521786148288374,4.263907074178445,50.08324678347247,127.0,311.15,9915.764148743008,97.45432069450001,140.1,52.02133700084019,0
507.522,506.9954808,2.517305018887559,4.240076617031051,50.08524559298305,127.0,311.15,9915.764148743008,97.45432069450001,140.1,51.86541283229477,0
507.59,506.9954808,2.518521956461024,4.2034381928482345,50.086135727226676,127.0,311.15,9915.764148743008,97.45432069450001,140.1,51.54033582601469,0
507.644,507.1454424,2.521004624340963,4.163862243836572,50.08667701853777,126.36,311.15,9999.94913529259,97.5042158552,140.1,51.224975257824674,0
507.66,507.1454424,2.5284329428437227,4.110347448001944,50.0867322688057,126.36,311.15,9999.94913529259,97.5042158552,140.1,50.91957317991565,0
507.73,507.1454424,2.536577008128607,4.062406863404366,50.086870596118835,126.36,311.15,9999.94913529259,97.5042158552,140.1,50.61890449649468,0
507.79699999999997,507.2950992,2.5453395348079075,4.01453175645946,50.08674900520072,126.0,311.15,9994.98491004152,97.6266857951,140.1,50.2835715966982,0
507.8,507.2950992,2.5530829355348965,3.973797839645038,50.085334477355694,126.0,311.15,9994.98491004152,97.6266857951,140.1,50.0086296646703,0
507.949,507.4450608,2.5599240007873556,3.942070777585221,50.08546857015924,126.41,311.15,10208.8602812756,97.5450391685,143.18,49.7450874926217,0
508.00699999999995,507.4450608,2.566362961106037,3.9145472014362115,50.08543025792966,126.41,311.15,10208.8602812756,97.5450391685,143.18,49.47735099391146,0
508.077,507.4450608,2.5735905272202166,3.8870164496540327,50.08562807002031,126.41,311.15,10208.8602812756,97.5450391685,143.18,49.15180240126429,0
508.102,507.59502239999995,2.578441713191431,3.8502047339301675,50.08663314095273,126.45,311.15,9891.70144578985,97.60854210030001,143.18,48.84494574098876,0
508.147,507.59502239999995,2.582524698692145,3.7998974461223933,50.08782928908911,126.45,311.15,9891.70144578985,97.60854210030001,143.18,48.45248212908367,0
508.217,507.59502239999995,2.5870085888134007,3.750571426150575,50.08938315246385,126.45,311.15,9891.70144578985,97.60854210030001,143.18,48.21310418402098,0
508.254,507.744984,2.5918525729052035,3.71308699481705,50.090079225182464,126.45,311.15,10070.6893451205,97.60854210030001,143.18,47.934924517131726,0
508.288,507.744984,2.5906104287538008,3.6706058113258084,50.09009309824244,126.45,311.15,10070.6893451205,97.60854210030001,143.18,47.70431813964618,0
508.355,507.744984,2.5888821577421584,3.6315007632409078,50.09021424554526,126.45,311.15,10070.6893451205,97.60854210030001,143.18,47.47081336064954,0
508.406,507.8946408,2.5854649859929872,3.6003974430943657,50.091333244949865,126.64,311.15,10116.1257956825,97.5586469396,143.18,47.30771924923547,0
508.495,507.8946408,2.591289325919606,3.578067590233584,50.093042373676106,126.64,311.15,10116.1257956825,97.5586469396,143.18,47.228368235485306,0
508.559,508.04460240000003,2.5981084254398614,3.559372195573254,50.09479162942175,126.23,311.15,10056.8308829612,97.32277890719999,143.18,47.14888838153645,0
508.565,508.04460240000003,2.612051684089088,3.5376375614838986,50.09768706609066,126.23,311.15,10056.8308829612,97.32277890719999,143.18,46.96469136660357,0
508.635,508.04460240000003,2.622234061294256,3.5219444517417706,50.09840374675591,126.23,311.15,10056.8308829612,97.32277890719999,143.18,46.71135296836616,0
508.705,508.04460240000003,2.6317223573711948,3.511416900927678,50.09866511681903,126.23,311.15,10056.8308829612,97.32277890719999,143.18,46.46310959601678,0
508.711,508.19425920000003,2.6441865300363987,3.508843539482196,50.097917544398115,127.0,311.15,9925.278913807579,97.4679284656,132.4,46.15970836402774,0
508.772,508.19425920000003,2.657924955232046,3.5045555604908136,50.095150554519975,127.0,311.15,9925.278913807579,97.4679284656,132.4,45.965241548402126,0
508.842,508.19425920000003,2.6726980504363986,3.5015035843129123,50.09230089088326,127.0,311.15,9925.278913807579,97.4679284656,132.4,45.81783406516489,0
508.86400000000003,508.3442208000001,2.6843945027563954,3.514572744395712,50.09098008685039,126.52,311.15,9905.766750667919,97.3182429835,132.4,45.76111920855777,0
509.001,508.3442208000001,2.702648866436677,3.538369117285551,50.09062967109998,126.52,311.15,9905.766750667919,97.3182429835,132.4,45.77091343448915,0
509.01599999999996,508.4938776000001,2.7202196517295363,3.564746924208188,50.090272399476916,126.18,311.15,10007.8781061797,97.3636022205,132.4,45.847212013163144,0
509.05300000000005,508.4938776000001,2.737003871759397,3.5754341328603068,50.08876842265796,126.18,311.15,10007.8781061797,97.3636022205,132.4,45.93098346370249,0
509.12300000000016,508.4938776000001,2.7483672371566374,3.5874116997471654,50.088761970071914,126.18,311.15,10007.8781061797,97.3636022205,132.4,46.01026153085344,0
509.168,508.6438392,2.7621180855942686,3.5979155709717983,50.09027215750494,126.27,311.15,10121.227916079399,97.1504138066,130.86,46.11225929230913,0
509.19,508.6438392,2.774067864022545,3.6116000415988996,50.09179182217369,126.27,311.15,10121.227916079399,97.1504138066,130.86,46.227409896189634,0
509.26,508.6438392,2.7684244113004652,3.622683524592815,50.09277983408175,126.27,311.15,10121.227916079399,97.1504138066,130.86,46.2042334083157,0
509.32099999999997,508.793496,2.765201510248404,3.6279272979224,50.09275604017075,126.86,311.15,10139.0163898958,97.1322701118,130.86,46.18741909610846,0
509.33,508.793496,2.764438231062167,3.640188661101121,50.092067468583416,126.86,311.15,10139.0163898958,97.1322701118,130.86,46.17739623871727,0
509.4,508.793496,2.7714885709271764,3.6623758982526553,50.09261726924232,126.86,311.15,10139.0163898958,97.1322701118,130.86,46.19516896941931,0
509.473,508.94345760000004,2.767802589028991,3.6945173531280227,50.09189510387892,126.32,311.15,10211.687131765799,97.159485654,144.72,46.251885112774495,0
509.54,508.94345760000004,2.7600896162425133,3.72701418123612,50.09129731211138,126.32,311.15,10211.687131765799,97.159485654,144.72,46.435417197614974,0
509.626,509.09311439999993,2.754550590771892,3.75344813748831,50.09131251601722,126.0,311.15,10105.232079159301,97.09598272219999,144.72,46.472782974651736,0
509.67699999999996,509.09311439999993,2.752132559759666,3.7775634672725413,50.08966847775262,126.0,311.15,10105.232079159301,97.09598272219999,144.72,45.19574640521822,0
509.74800000000016,509.09311439999993,2.7493847426860807,3.8012204534880594,50.08823072059786,126.0,311.15,10105.232079159301,97.09598272219999,144.72,44.07518339953185,0
509.778,509.243076,2.746365114680394,3.8251944232988477,50.08691350581597,126.0,311.15,10192.450758917901,97.2093808147,130.86,45.404273184244154,0
509.81800000000004,509.243076,2.7383903535773286,3.844936922229465,50.0859190009932,126.0,311.15,10192.450758917901,97.2093808147,130.86,46.63795908461515,0
509.88800000000003,509.243076,2.7306952654580545,3.8651817154819623,50.08508056809518,126.0,311.15,10192.450758917901,97.2093808147,130.86,47.68142665997877,0
509.93,509.3927328,2.72379598501369,3.8754731879647717,50.083906358751314,126.45,311.15,10312.9711164024,97.20484489100001,130.86,48.62394020161669,0
510.001,509.3927328,2.721714161738632,3.872722229598338,50.08584003747159,126.45,311.15,10312.9711164024,97.20484489100001,130.86,49.46826917495564,0
510.083,509.54238960000015,2.7189463594496805,3.8709435695264,50.08731558258333,126.45,311.15,10235.1293065626,97.1186623407,130.86,50.25045397465835,0
510.095,509.54238960000015,2.710970458049042,3.8890202452166727,50.08999764029777,126.45,311.15,10235.1293065626,97.1186623407,130.86,50.94243461952164,0
510.165,509.54238960000015,2.7030797788880987,3.9078279385361077,50.09225302076061,126.45,311.15,10235.1293065626,97.1186623407,130.86,51.49316706097524,0
510.235,509.6923512,2.7340234339808385,3.9490103324236356,50.988628447585526,126.77,311.15,10325.9332601136,97.250204128,146.26,51.95301178717774,0
510.305,509.6923512,2.76224237802977,3.983534635683831,51.73049569356656,126.77,311.15,10325.9332601136,97.250204128,146.26,52.32547391292779,0
510.37199999999996,509.6923512,2.7770853314644093,4.063729153206712,52.35843192664719,126.77,311.15,10325.9332601136,97.250204128,146.26,52.619424815014696,0
510.38800000000003,509.842008,2.791324227263455,4.128566918792294,52.83626467542663,126.5,311.15,9943.412125488621,97.250204128,146.26,52.83136632349324,0
510.54,509.9916648,2.7977673886784595,4.158972588003913,53.167497129521024,127.0,311.15,10151.151162731801,97.3953536864,138.56,52.964033816247785,0
510.583,509.9916648,2.802607831846219,4.1718777848687845,53.359230117890824,127.0,311.15,10151.151162731801,97.3953536864,138.56,52.923641833588874,0
510.653,509.9916648,2.8058773650674658,4.167639497137102,53.41690841329033,127.0,311.15,10151.151162731801,97.3953536864,138.56,52.79795601507293,0
510.69199999999995,510.1413216,2.8032614624184244,4.170483738734741,53.07273441067055,126.18,311.15,10068.0693373491,97.3091711361,138.56,52.58943485723721,0
510.72,510.1413216,2.8004841176392534,4.160628006576162,52.65312060334311,126.18,311.15,10068.0693373491,97.3091711361,138.56,52.3901329153221,0
510.79,510.1413216,2.7959772415195445,4.142887509299889,52.162400951376284,126.18,311.15,10068.0693373491,97.3091711361,138.56,52.12394362481447,0
510.845,510.29128319999995,2.7910727616406894,4.114075906996919,51.60401000500228,126.0,311.15,10077.6530499866,97.45432069450001,132.4,51.68810080800418,0
510.86,510.29128319999995,2.787924099962223,4.074690112264253,50.91865918564769,126.0,311.15,10077.6530499866,97.45432069450001,132.4,51.179067080433505,0
510.93,510.29128319999995,2.787750774731066,4.016909043728581,50.18169953463351,126.0,311.15,10077.6530499866,97.45432069450001,132.4,50.598325396679115,0
510.99699999999996,510.44094,2.787397702592944,3.9482479213993553,49.398737179693626,126.45,311.15,9999.328607136209,97.30009928870001,132.4,49.94829080253477,0
511.0,510.44094,2.786893090908884,3.86916239798285,48.57323917596242,126.45,311.15,9999.328607136209,97.30009928870001,132.4,49.055724779100224,0
511.15,510.5905968,2.7819094503721695,3.793127595008443,47.708835183742345,126.23,311.15,10052.2803431477,97.1504138066,150.88,48.07778479820922,0
511.454,510.88991039999996,2.776150107407235,3.709613988362918,46.80885506005718,126.59,311.15,10307.5932057138,97.32731483090001,147.8,47.016382022796456,0
