MD,TVD,WOB,Torque,ROP,RPM,Diameter,Standpipe Pressure,Hookload,Gamma,MSE,complication
302.103,302.0930712,3.151217065818439,3.3863407826311773,68.51416222611417,183.0,444.5,9204.00008915717,95.7105642066997,55.58,27.557190556489694,0
302.173,302.1643944,3.174969920619074,3.3920200085144967,68.21187933799109,183.0,444.5,9204.00008915717,95.7105642066997,55.58,27.555955731496333,0
302.209,302.1997512000001,3.2078025503985987,3.405708191804095,67.84044333234426,183.0,444.5,9204.00008915717,95.7105642066997,55.58,27.584343676831867,0
302.255,302.2463856,3.248990306546217,3.426821747483104,67.40609465552004,183.0,444.5,9204.00008915717,95.7105642066997,55.58,27.640515959432204,0
302.331,302.3213664,3.297808540451132,3.4547770905346566,66.91507375386472,183.0,444.5,9204.00008915717,95.7105642066997,55.58,27.722634146233236,0
302.362,302.3521512000001,3.353532603502547,3.4889906359418843,66.37362107372469,183.0,444.5,9204.00008915717,95.7105642066997,60.413,27.82885980417087,0
302.398,302.3893368,3.4154378470896645,3.528878798687921,65.7879770614463,183.0,444.5,9204.00008915717,95.7105642066997,60.413,27.95735450018101,0
302.471,302.4615744,3.482799622601688,3.5738579937558965,65.16438216337586,183.0,444.5,9204.00008915717,95.7105642066997,60.413,28.106279801199555,0
302.514,302.5045512000001,3.5548932814278205,3.6233446361289454,64.50907682585975,183.0,444.5,9204.00008915717,95.7105642066997,60.413,28.27379727416241,0
302.548,302.5371648,3.6309941749572663,3.676755140790199,63.828301495244276,183.0,444.5,9204.00008915717,95.7105642066997,60.413,28.458068486005466,0
302.627,302.6158032,3.710377654579227,3.73350592272279,63.12829661787582,183.0,444.5,9204.00008915717,95.7105642066997,60.413,28.65725500366464,0
302.666,302.6569512000001,3.7923190716829076,3.793013396909851,62.41530264010071,183.0,444.5,9204.00008915717,95.7105642066997,60.413,28.869518394075822,0
302.7,302.6889551999999,3.876093777657509,3.854693978334513,61.695560008265296,183.0,444.5,9204.00008915717,95.7105642066997,60.413,29.09302022417492,0
302.773,302.7636312,3.960977123892236,3.9179640819799086,60.97530916871591,183.0,444.5,9204.00008915717,95.7105642066997,60.413,29.325922060897835,0
302.819,302.8093512000001,4.046244461776365,3.982240122829242,60.2607905677999,183.0,444.5,9204.00008915717,95.7105642066997,55.58,29.566385471180464,0
302.8520000000001,302.8425744,4.0962637012141,4.017595850900478,59.854105522053274,183.0,444.5,9204.00008915717,95.7105642066997,55.58,29.812572021958708,0
302.932,302.920908,4.143962306986536,4.052296635432116,59.48330611934926,183.0,444.5,9204.00008915717,95.7105642066997,55.58,30.06264328016848,0
302.971,302.9617512000001,4.189375358428016,4.0863954010241645,59.14784988114124,183.0,444.5,9204.00008915717,95.7105642066997,65.24600000000001,30.31476081274567,0
302.999,303.0599976888,4.232537934872887,4.119945072276629,58.84719432888266,182.0,444.5,9433.00018609595,93.8852713152454,65.24600000000001,30.567086186626188,0
303.011,303.0010704,4.273485115655492,4.152998573789515,58.58079698402692,182.0,444.5,9433.00018609595,93.8852713152454,65.24600000000001,30.81778096874593,0
303.09,303.0806232,4.312251980110176,4.18560883016283,58.34811536802746,182.0,444.5,9433.00018609595,93.8852713152454,65.24600000000001,31.065006726040792,0
303.124,303.1141512000001,4.348873607571283,4.217828765996581,58.148607002337684,182.0,444.5,9433.00018609595,93.8852713152454,67.66199999999999,31.3069250254467,0
303.172,303.1617,4.383385077373158,4.249711305890773,57.98172940841102,182.0,444.5,9433.00018609595,93.8852713152454,67.66199999999999,31.54169743389952,0
303.249,303.2394240000001,4.434520241735978,4.2955716647991675,57.7785717247969,182.0,444.5,9433.00018609595,93.8852713152454,67.66199999999999,31.76748551833519,0
303.276,303.2665512000001,4.480391480748628,4.338741461389784,57.618747508077554,182.0,444.5,9433.00018609595,93.8852713152454,65.24600000000001,31.982450845685378,0
303.331,303.3211104,4.521143159384763,4.379356976722907,57.50131469827505,182.0,444.5,9433.00018609595,93.8852713152454,65.24600000000001,31.990786073522067,0
303.413,303.402492,4.556919642618034,4.417554491858821,57.42533123541146,182.0,444.5,9433.00018609595,93.8852713152454,65.24600000000001,31.9891853119109,0
303.428,303.4189512000001,4.587865295422099,4.4534702878578125,57.38985505950885,182.0,444.5,9433.00018609595,93.8852713152454,65.24600000000001,31.978394818394236,0
303.4890000000001,303.4805208,4.598892490531944,4.4664348836274135,57.453427186818026,182.0,444.5,9433.00018609595,93.8852713152454,65.24600000000001,31.9591608505144,0
303.572,303.5631216,4.602997586372598,4.474139422044295,57.56491671179306,182.0,444.5,9433.00018609595,93.8852713152454,65.24600000000001,31.932229665813715,0
303.581,303.5713512000001,4.600249392400657,4.476616980983461,57.72367662939763,182.0,444.5,9433.00018609595,93.8852713152454,62.82899999999999,31.75480869691536,0
303.6690000000001,303.660048,4.590716718072718,4.473900638319916,57.929059934595436,182.0,444.5,9433.00018609595,93.8852713152454,62.82899999999999,31.589585439731994,0
303.733,303.7237512000001,4.574468372845378,4.466023471928663,58.180419622350136,182.0,444.5,9433.00018609595,93.8852713152454,48.33,31.43684026792113,0
303.773,303.7642896000001,4.551573166175234,4.453018559684707,58.47710868762542,182.0,444.5,9433.00018609595,93.8852713152454,48.33,31.296853555140242,0
303.876,303.867312,4.522099907518884,4.434918979463052,58.818480125384966,182.0,444.5,9433.00018609595,93.8852713152454,48.33,31.16990567504682,0
303.886,303.87584639999994,4.486117406332924,4.4117578091387015,59.203886930592446,182.0,444.5,9433.00018609595,93.8852713152454,36.24800000000001,31.056277001298362,0
303.98,303.9712488,4.44369447207395,4.383568126586659,59.63268209821155,182.0,444.5,9433.00018609595,93.8852713152454,36.24800000000001,30.956247907552367,0
304.001,304.040008632,4.394899914198561,4.35038300968193,60.104218623205966,183.0,444.5,9101.999663395442,95.4046465438235,36.24800000000001,30.870098767466313,0
304.038,304.02824639999994,4.339802542163352,4.312235536299519,60.617849500539364,183.0,444.5,9101.999663395442,95.4046465438235,36.24800000000001,30.599339438460223,0
304.084,304.0754904,4.2784711654249215,4.269158784314427,61.17292772517542,183.0,444.5,9101.999663395442,95.4046465438235,36.24800000000001,30.31935765373414,0
304.19,304.18064639999994,4.190890729689087,4.203075002785692,61.83355259714949,183.0,444.5,9101.999663395442,95.4046465438235,33.831,30.029863590398666,0
304.2940000000001,304.2836688,4.10067664329267,4.135250655096694,62.523167650306746,183.0,444.5,9101.999663395442,95.4046465438235,33.831,29.73056742556445,0
304.343,304.33304639999994,4.007780334840421,4.065612969743034,63.24150429168024,183.0,444.5,9101.999663395442,95.4046465438235,33.831,29.421179336342103,0
304.398,304.3879104,3.9121532329370905,3.994089175220312,63.988293928303065,183.0,444.5,9101.999663395442,95.4046465438235,33.831,29.10140949984226,0
304.495,304.48544639999994,3.8137467661874314,3.9206065000241273,64.76326796720826,183.0,444.5,9101.999663395442,95.4046465438235,31.415,28.77096809317554,0
304.501,304.4918472,3.712512363196194,3.845092172650082,65.56615781542891,183.0,444.5,9101.999663395442,95.4046465438235,31.415,28.42956529345258,0
304.6020000000001,304.592736,3.60840145256813,3.767473421593775,66.39669487999807,183.0,444.5,9101.999663395442,95.4046465438235,31.415,28.076911277784006,0
304.648,304.63784639999994,3.5013654629079904,3.6876774753508075,67.2546105679488,183.0,444.5,9101.999663395442,95.4046465438235,28.998,27.712716223280438,0
304.706,304.69728239999995,3.3913558228205276,3.6056315624167787,68.13963628631417,183.0,444.5,9101.999663395442,95.4046465438235,28.998,27.278312366764588,0
304.8,304.79024639999994,3.3270119382625025,3.5599403174675563,68.66926398558843,183.0,444.5,9101.999663395442,95.4046465438235,28.998,26.839272176953962,0
304.812,304.8012192,3.2672047569479084,3.5178969075341406,69.16573961425927,183.0,444.5,9101.999663395442,95.4046465438235,28.998,26.395116353710602,0
304.916,304.9051560000001,3.212127215305663,3.479620413325328,69.62689855030943,183.0,444.5,9101.999663395442,95.4046465438235,28.998,25.945365596896558,0
304.952,304.94264639999994,3.161972249764684,3.445229915549914,70.05057617172174,183.0,444.5,9101.999663395442,95.4046465438235,33.831,25.489540606373875,0
305.001,305.0000000064,3.1169327967538902,3.414844494916695,70.43460785647893,183.0,444.5,9498.99978833607,96.2306219202682,33.831,25.027162082004587,0
305.019,305.008788,3.0772017927022,3.3885832321344678,70.77682898256383,183.0,444.5,9498.99978833607,96.2306219202682,33.831,24.557750723650752,0
305.105,305.09504639999994,3.0429721740385305,3.366565207912027,71.07507492795912,183.0,444.5,9498.99978833607,96.2306219202682,36.24800000000001,24.080827231174407,0
305.12,305.1115056000001,3.0144368771918004,3.3489095029581706,71.32718107064765,183.0,444.5,9498.99978833607,96.2306219202682,36.24800000000001,23.595912304437604,0
305.224,305.2154424,2.991788838590928,3.3357351979816934,71.53098278861218,183.0,444.5,9498.99978833607,96.2306219202682,36.24800000000001,23.102526643302383,0
305.257,305.24744639999994,2.949827597105845,3.326482212623055,71.7477033296022,183.0,444.5,9498.99978833607,96.2306219202682,36.24800000000001,22.60019094763079,0
305.327,305.3184648,2.918517658717385,3.322065885395308,71.90086125877053,183.0,444.5,9498.99978833607,96.2306219202682,36.24800000000001,22.449095253264755,0
305.41,305.39984639999994,2.8979035472445354,3.3226013276263715,71.98866242674615,183.0,444.5,9498.99978833607,96.2306219202682,31.415,22.33102774979833,0
305.431,305.42240160000006,2.8880297865062845,3.3282036506441606,72.00931268415803,183.0,444.5,9498.99978833607,96.2306219202682,31.415,22.246543759399867,0
305.532,305.52237599999995,2.8889409003216207,3.3389879657765946,71.96101788163516,183.0,444.5,9498.99978833607,96.2306219202682,31.415,22.196198604237733,0
305.562,305.55224639999994,2.900681412509532,3.3550693843515904,71.84198386980654,183.0,444.5,9498.99978833607,96.2306219202682,33.831,22.18054760648027,0
305.632,305.6223504,2.9232958468890073,3.3765630176970647,71.65041649930114,183.0,444.5,9498.99978833607,96.2306219202682,33.831,22.200146088295845,0
305.714,305.70464639999994,2.956828727279035,3.403583977140936,71.38452162074795,183.0,444.5,9498.99978833607,96.2306219202682,31.415,22.36372012670074,0
305.736,305.7259824,3.001324577498603,3.436247374011121,71.04250508477595,183.0,444.5,9498.99978833607,96.2306219202682,31.415,22.54978624352206,0
305.839,305.8296144,3.0568279213667,3.4746683196355375,70.62257274201411,183.0,444.5,9498.99978833607,96.2306219202682,31.415,22.759250850687476,0
305.867,305.85704639999994,3.082855303785122,3.490420681953296,70.55505049839216,183.0,444.5,9498.99978833607,96.2306219202682,31.415,22.993020360124678,0
305.943,305.933856,3.1136467307842386,3.50770124640162,70.47354290787908,183.0,444.5,9498.99978833607,96.2306219202682,31.415,23.252001183761333,0
306.001,306.0299987592,3.149045694541583,3.5264835506805055,70.37839927375913,199.0,444.5,13538.9999370557,95.3434660049579,31.415,23.537099733525135,0
306.019,306.00944639999994,3.1888956872346896,3.54674113248995,70.26996889931655,199.0,444.5,13538.9999370557,95.3434660049579,36.24800000000001,23.849222421343757,0
306.047,306.0377928000001,3.233040201041093,3.56844752952995,70.14860108783557,199.0,444.5,13538.9999370557,95.3434660049579,36.24800000000001,24.18927565914488,0
306.15,306.1417296,3.281322728138326,3.5915762795005026,70.01464514260047,199.0,444.5,13538.9999370557,95.3434660049579,36.24800000000001,24.558165858856185,0
306.172,306.16184639999994,3.333586760703924,3.6161009201016046,69.86845036689547,199.0,444.5,13538.9999370557,95.3434660049579,36.24800000000001,24.95679943240535,0
306.257,306.2459712,3.422687203634628,3.656483676641044,69.64199768110086,199.0,444.5,13538.9999370557,95.3434660049579,36.24800000000001,25.386082791720064,0
306.324,306.31424639999994,3.509764513506143,3.6957113496234757,69.41579242362965,199.0,444.5,13538.9999370557,95.3434660049579,31.415,25.846922348728,0
306.361,306.349908,3.5948551188649045,3.7338421563959323,69.18978431633477,199.0,444.5,13538.9999370557,95.3434660049579,31.415,26.34022451535684,0
306.464,306.4532352,3.6779954482573496,3.7709343143054466,68.9639230810691,199.0,444.5,13538.9999370557,95.3434660049579,31.415,26.542983837406265,0
306.476,306.46664639999995,3.7592219302299137,3.8070460406990505,68.73815843968553,199.0,444.5,13538.9999370557,95.3434660049579,36.24800000000001,26.74145765648814,0
306.565,306.5559528,3.838570993329033,3.842235552923776,68.51244011403698,199.0,444.5,13538.9999370557,95.3434660049579,36.24800000000001,26.935623205338736,0
306.629,306.61904639999995,3.9160790661011458,3.876561068326657,68.28671782597631,199.0,444.5,13538.9999370557,95.3434660049579,41.081,27.174770824791956,0
306.668,306.6595848,3.9917825770926862,3.910080804254725,68.06094129735645,199.0,444.5,13538.9999370557,95.3434660049579,41.081,27.40324244614057,0
306.772,306.7632168,4.065717954850092,3.942852978055012,67.83506025003028,199.0,444.5,13538.9999370557,95.3434660049579,41.081,27.621175357648582,0
306.781,306.77144639999995,4.115889643035032,3.958131144682283,67.68958002241085,199.0,444.5,13538.9999370557,95.3434660049579,38.664,27.828706847579998,0
306.876,306.8668488,4.160923557440464,3.9701524553770455,67.55648153487844,199.0,444.5,13538.9999370557,95.3434660049579,38.664,28.02597420419883,0
306.934,306.92384639999995,4.200746840973517,3.978891771026054,67.43611409071728,199.0,444.5,13538.9999370557,95.3434660049579,38.664,28.21311471576908,0
306.9790000000001,306.9704808,4.235286636541317,3.984323952516061,67.32882699321162,199.0,444.5,13538.9999370557,95.3434660049579,38.664,28.390265670554758,0
307.001,307.0199891592,4.2644700870509915,3.98642386073382,67.23496954564571,212.0,444.5,16019.999693611102,94.211580223115,38.664,28.557564356819864,0
307.083,307.0716744,4.2882243354096685,3.9851663565660846,67.15489105130379,212.0,444.5,16019.999693611102,94.211580223115,38.664,28.71514806282841,0
307.086,307.07624639999995,4.306476524524473,3.9805263008996077,67.0889408134701,212.0,444.5,16019.999693611102,94.211580223115,33.831,28.8631540768444,0
307.184,307.1725632,4.373172484796951,3.9788173401026663,66.99536039470385,212.0,444.5,16019.999693611102,94.211580223115,33.831,29.001719687131843,0
307.238,307.22864639999995,4.42490710483043,3.9725826555319506,66.92386679431173,212.0,444.5,16019.999693611102,94.211580223115,36.24800000000001,29.130982181954746,0
307.281,307.270404,4.461923241661168,3.9618341553300978,66.87456321539845,212.0,444.5,16019.999693611102,94.211580223115,36.24800000000001,29.251078849577105,0
307.373,307.3633680000001,4.484463752325423,3.9465837476397443,66.84755286106866,212.0,444.5,16019.999693611102,94.211580223115,36.24800000000001,29.26401464539151,0
307.391,307.38104639999995,4.492771493859455,3.926843340603525,66.84293893442705,212.0,444.5,16019.999693611102,94.211580223115,43.497,29.25637676995346,0
307.47,307.4590752,4.4870893232995215,3.9026248423640757,66.86082463857826,212.0,444.5,16019.999693611102,94.211580223115,43.497,29.228021007416604,0
307.543,307.53344639999995,4.4676600976818825,3.8739401610640334,66.901313176627,212.0,444.5,16019.999693611102,94.211580223115,41.081,29.178803141934587,0
307.571,307.5599640000001,4.434726674042796,3.8408012048460334,66.96450775167791,212.0,444.5,16019.999693611102,94.211580223115,41.081,29.10857895766105,0
307.671,307.6629864,4.3885319094185204,3.803219881852711,67.05051156683568,212.0,444.5,16019.999693611102,94.211580223115,41.081,29.135732560492176,0
307.696,307.68584639999995,4.329318660845314,3.7612081002267033,67.15942782520497,212.0,444.5,16019.999693611102,94.211580223115,41.081,29.126395474154144,0
307.778,307.7666184,4.280993765091507,3.7361170029984265,67.21507185670258,212.0,444.5,16019.999693611102,94.211580223115,41.081,29.08080819010907,0
307.848,307.83824639999995,4.223833596294422,3.7099535188739505,67.28191475743544,212.0,444.5,16019.999693611102,94.211580223115,36.24800000000001,28.999211199819097,0
307.882,307.8711648000001,4.1581983923421655,3.682835405375317,67.35968131843887,212.0,444.5,16019.999693611102,94.211580223115,36.24800000000001,28.881844994746334,0
307.985,307.9754064,4.084448391122839,3.654880420024564,67.44809633074814,212.0,444.5,16019.999693611102,94.211580223115,36.24800000000001,28.728950066352912,0
308.0,307.99064639999995,4.00294383052455,3.626206320343732,67.54688458539853,212.0,444.5,14563.9999358597,95.66977491282749,26.582,28.540766906100952,0
308.089,308.0793432,3.9140449484353996,3.5969308638548596,67.65577087342533,212.0,444.5,14563.9999358597,95.66977491282749,26.582,28.31753600545259,0
308.153,308.14304639999995,3.8181119827434937,3.5671718080799875,67.77447998586383,212.0,444.5,14563.9999358597,95.66977491282749,26.582,28.059497855869953,0
308.192,308.1835848,3.715505171336938,3.537046910541155,67.90273671374932,212.0,444.5,14563.9999358597,95.66977491282749,26.582,27.76689294881516,0
308.296,308.2878264,3.59804333618786,3.527048638035415,68.00879825471569,212.0,444.5,14563.9999358597,95.66977491282749,26.582,27.439961775750337,0
308.305,308.29544639999995,3.4761007890168862,3.5134071579003083,68.12928244033779,212.0,444.5,14563.9999358597,95.66977491282749,24.165,27.07894482813762,0
308.397,308.3871912,3.349987847104781,3.4963593083666713,68.2637301481886,212.0,444.5,14563.9999358597,95.66977491282749,24.165,26.846489719694294,0
308.458,308.44784639999995,3.220014827732308,3.4761419276653394,68.41168225584111,212.0,444.5,14563.9999358597,95.66977491282749,19.332,26.599764000848165,0
308.5,308.4917376,3.0864920481802303,3.452991854027148,68.57267964086829,212.0,444.5,14563.9999358597,95.66977491282749,19.332,26.339474046946204,0
308.607,308.596284,2.949729825729312,3.427145925682933,68.7462631808431,212.0,444.5,14563.9999358597,95.66977491282749,19.332,26.073901700570733,0
308.61,308.60024639999995,2.810038477660317,3.39884098086353,68.93197375333855,212.0,444.5,14563.9999358597,95.66977491282749,7.25,25.795206656085234,0
308.72,308.7108888,2.6677283212540086,3.3683138577997753,69.12935223592758,212.0,444.5,14563.9999358597,95.66977491282749,7.25,25.504119876526506,0
308.762,308.75264639999995,2.5231096737911507,3.335801394722504,69.3379395061832,212.0,444.5,14563.9999358597,95.66977491282749,7.25,25.201372324931345,0
308.814,308.8047672,2.376492852552507,3.3015404298625524,69.55727644167837,212.0,444.5,14563.9999358597,95.66977491282749,7.25,24.887694964336546,0
308.915,308.90504639999995,2.2581081569806845,3.266568028635891,69.71221663450987,212.0,444.5,14563.9999358597,95.66977491282749,4.833,24.56381875777889,0
308.918,308.9093136,2.143020919407391,3.230445837585897,69.86531835937123,212.0,444.5,14563.9999358597,95.66977491282749,4.833,24.230474668295173,0
309.0,309.0000001344,2.031689869723321,3.1934146643242864,70.01575202118919,212.0,444.5,14182.0007343618,98.06610612509172,4.833,23.888393658922187,0
309.034,309.0242232,1.9245737378191674,3.1557153164627727,70.16268802489054,212.0,444.5,14182.0007343618,98.06610612509172,4.833,23.538306692696725,0
309.067,309.05744639999995,1.8221312535856238,3.117588601613069,70.30529677540203,212.0,444.5,14182.0007343618,98.06610612509172,2.417,23.180944732655572,0
309.137,309.1284648,1.7296689803437149,3.08086001608383,70.5050047296036,212.0,444.5,14182.0007343618,98.06610612509172,2.417,22.817038741835532,0
309.22,309.20984639999995,1.6419619812037456,3.0439124566007036,70.68799243840795,212.0,444.5,14182.0007343618,98.06610612509172,2.417,22.44731968327339,0
309.244,309.2327064,1.5594973193903097,3.0069959925445273,70.85379416443882,212.0,444.5,14182.0007343618,98.06610612509172,2.417,22.072518520005936,0
309.348,309.3372528,1.4827620581280012,2.970360693296138,71.00194417031999,212.0,444.5,14182.0007343618,98.06610612509172,2.417,21.69336621506996,0
309.372,309.36224639999995,1.4122432606414135,2.934256628236374,71.13197671867518,212.0,444.5,14182.0007343618,98.06610612509172,2.417,21.310593731502262,0
309.451,309.4417992,1.3484279901551401,2.898933866746072,71.24342607212812,212.0,444.5,14182.0007343618,98.06610612509172,2.417,20.99098380119508,0
309.524,309.51464639999995,1.2918033098937753,2.8646424782060693,71.33582649330258,212.0,444.5,14182.0007343618,98.06610612509172,2.417,20.67707892414588,0
309.555,309.5460408,1.2428562830819128,2.831632531997203,71.40871224482227,212.0,444.5,14182.0007343618,98.06610612509172,2.417,20.369799540640038,0
309.6620000000001,309.6502824,1.2020739729441456,2.800154097500311,71.46161758931099,212.0,444.5,14182.0007343618,98.06610612509172,2.417,20.143943421061312,0
309.677,309.66704639999995,1.1699434427050677,2.77045724409623,71.49407678939244,212.0,444.5,14182.0007343618,98.06610612509172,2.417,19.917082223019968,0
309.765,309.7548288000001,1.146951755589273,2.742792041165798,71.50562410769037,212.0,444.5,14182.0007343618,98.06610612509172,2.417,19.690376170410925,0
309.829,309.81944639999995,1.1335859748213555,2.717408558089852,71.49579380682856,212.0,444.5,14182.0007343618,98.06610612509172,2.417,19.464985487129084,0
309.869,309.8590704,1.0914371916551746,2.677485447406852,71.54467576599087,212.0,444.5,14182.0007343618,98.06610612509172,2.417,19.242070397069362,0
309.972,309.9636168,1.0538109456656308,2.6376767864583908,71.58383544632842,212.0,444.5,14182.0007343618,98.06610612509172,2.417,19.02279112412666,0
309.982,309.97184639999995,1.0210013637084157,2.598147964978271,71.61320669189632,212.0,444.5,14182.0007343618,98.06610612509172,2.417,18.808307892195895,0
310.0,310.0499876712,0.9933025726392202,2.5590643727002944,71.63272334674966,212.0,444.5,14110.0006110599,97.6888161563884,2.417,18.599780925171977,0
310.079,310.0678584,0.9710086993137357,2.5205913993582616,71.64231925494352,212.0,444.5,14110.0006110599,97.6888161563884,2.417,18.398370446949812,0
310.134,310.12424639999995,0.9544138705876533,2.482894434685975,71.64192826053299,212.0,444.5,14110.0006110599,97.6888161563884,2.417,18.205236681424317,0
310.183,310.1724048,0.9451973041816104,2.4547415343578054,71.59843192708796,212.0,444.5,14110.0006110599,97.6888161563884,2.417,18.0215398524904,0
310.286,310.27664639999995,0.9420292273165343,2.42621220390137,71.55051504819792,212.0,444.5,14110.0006110599,97.6888161563884,2.417,17.84844018404297,0
310.39,310.3811928,0.9452118620606518,2.3975221116357455,71.49791829269596,212.0,444.5,14110.0006110599,97.6888161563884,2.417,17.687097899976933,0
310.439,310.42904639999995,0.9550474304821908,2.368886925880009,71.44038232941517,212.0,444.5,14110.0006110599,97.6888161563884,2.417,17.538673224187207,0
310.497,310.4857392,0.9718381546493784,2.340522314953237,71.37764782718865,212.0,444.5,14110.0006110599,97.6888161563884,2.417,17.281936490468112,0
310.591,310.58144639999995,0.9958862566304425,2.312643947174507,71.30945545484947,212.0,444.5,14110.0006110599,97.6888161563884,2.417,17.025867587803173,0
310.6,310.5899808000001,1.0274939584936105,2.285467490862894,71.23554588123075,212.0,444.5,14110.0006110599,97.6888161563884,2.417,16.730554656099297,0
310.704,310.6945272,1.0669634823071097,2.2592086143374774,71.15565977516553,212.0,444.5,14110.0006110599,97.6888161563884,2.417,16.442748464006474,0
310.744,310.73384639999995,1.1145970501391675,2.2340829859173326,71.06953780548695,212.0,444.5,14110.0006110599,97.6888161563884,2.417,16.163125977551786,0
310.808,310.7987688,1.1706968840580116,2.2103062739215362,70.97692064102804,212.0,444.5,14110.0006110599,97.6888161563884,2.417,15.89236416276232,0
310.896,310.88624639999995,1.1719172376989375,2.1806254198832216,70.92716274682401,212.0,444.5,14110.0006110599,97.6888161563884,2.417,15.631139985665174,0
310.914,310.9030104,1.172263306495459,2.1515578303471052,70.87814315116242,212.0,444.5,14110.0006110599,97.6888161563884,2.417,15.380130412287421,0
311.0,311.0100098304,1.1717215983866718,2.1232821263763815,70.82984862305595,205.0,444.5,12573.9997847481,97.8927562754564,2.417,15.140012408656153,0
311.018,311.007252,1.1702786213116718,2.095976929034245,70.78226593151724,205.0,444.5,12573.9997847481,97.8927562754564,2.417,14.911462940798453,0
311.048,311.03864639999995,1.1679208832095551,2.0698208593838894,70.73538184555899,205.0,444.5,12573.9997847481,97.8927562754564,2.417,14.69515897474141,0
311.122,311.1117984,1.1646348920194174,2.044992538488509,70.68918313419384,205.0,444.5,12573.9997847481,97.8927562754564,2.417,14.491777476512109,0
311.201,311.19104639999995,1.1569444233836494,2.0146526408614385,70.70070566716512,205.0,444.5,12573.9997847481,97.8927562754564,2.417,14.301995412137634,0
311.225,311.2166496000001,1.1488957403478288,1.98720772490019,70.70305106090473,205.0,444.5,12573.9997847481,97.8927562754564,2.417,14.126489747645074,0
311.329,311.3202816,1.1404551127897031,1.9627953950311963,70.69653950991173,205.0,444.5,12573.9997847481,97.8927562754564,2.417,13.965937449061512,0
311.353,311.34344639999995,1.1315888105870202,1.9415532556808908,70.68149120868527,205.0,444.5,12573.9997847481,97.8927562754564,2.417,13.821015482414037,0
311.435,311.4245232,1.1222631036175272,1.923618911275706,70.65822635172442,205.0,444.5,12573.9997847481,97.8927562754564,2.417,13.636605456758502,0
311.506,311.49584639999995,1.112444261758972,1.9091299662420746,70.62706513352832,205.0,444.5,12573.9997847481,97.8927562754564,2.417,13.462537390691885,0
311.539,311.52906960000007,1.1020985548891018,1.8982240250064295,70.58832774859607,205.0,444.5,12573.9997847481,97.8927562754564,2.417,13.299328194713537,0
311.643,311.633616,1.0911922528856641,1.891038691995204,70.54233439142675,205.0,444.5,12573.9997847481,97.8927562754564,2.417,13.147494779322793,0
311.658,311.64824639999995,1.0796916256264064,1.8877115716348307,70.48940525651949,205.0,444.5,12573.9997847481,97.8927562754564,2.417,12.329994634208523,0
311.746,311.7381624,1.0675629429890763,1.888380268351742,70.4298605383734,205.0,444.5,12573.9997847481,97.8927562754564,2.417,11.611770683092143,0
311.81,311.80064639999995,1.0547724748514213,1.8931823865723716,70.36402043148757,205.0,444.5,12573.9997847481,97.8927562754564,2.417,10.991140682234729,0
311.853,311.842404,1.041286491091189,1.9022555307231517,70.29220513036114,205.0,444.5,12573.9997847481,97.8927562754564,2.417,10.466422387897358,0
